"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2023","52.50","49.28","52.62","48.96","152.00K","6.06%"
"10/05/2023","52.84","52.60","53.40","52.08","161.00K","0.65%"
"10/06/2023","55.74","52.50","55.90","52.50","211.00K","5.49%"
"10/09/2023","58.32","55.10","58.32","55.10","316.40K","4.63%"
"10/10/2023","58.38","58.40","59.10","56.78","101.00K","0.10%"
"10/11/2023","60.66","58.56","60.66","58.38","899.42K","3.91%"
"10/12/2023","59.84","60.88","61.20","59.40","332.31K","-1.35%"
"10/13/2023","60.60","59.46","60.76","58.52","263.13K","1.27%"
"10/16/2023","62.50","62.40","63.58","60.90","1.52M","3.14%"
"10/17/2023","63.20","62.08","64.00","61.54","507.63K","1.12%"
"10/18/2023","62.30","62.56","63.26","61.68","473.32K","-1.42%"
"10/19/2023","62.00","61.78","62.00","61.12","167.76K","-0.48%"
"10/20/2023","61.88","61.20","62.00","60.46","167.91K","-0.19%"
"10/23/2023","61.74","61.44","63.50","61.44","274.84K","-0.23%"
"10/24/2023","64.00","62.30","64.48","62.22","349.73K","3.66%"
"10/25/2023","64.80","64.20","65.52","62.56","299.92K","1.25%"
"10/26/2023","66.00","64.80","66.36","63.64","319.84K","1.85%"
"10/27/2023","65.10","66.00","67.16","64.70","290.54K","-1.36%"
"10/30/2023","65.88","66.00","67.04","65.10","237.95K","1.20%"
"10/31/2023","66.18","65.88","67.06","65.68","151.86K","0.46%"
"11/02/2023","66.16","67.06","67.12","65.36","205.67K","-0.03%"
"11/03/2023","66.82","66.18","67.50","66.08","380.07K","1.00%"
"11/06/2023","68.10","67.00","68.42","66.90","335.36K","1.92%"
"11/07/2023","68.50","68.16","68.90","67.78","195.75K","0.59%"
"11/08/2023","68.82","68.64","69.38","66.68","363.92K","0.47%"
"11/09/2023","69.62","68.82","70.00","67.98","122.22K","1.16%"
"11/10/2023","68.34","69.70","70.16","68.26","123.88K","-1.84%"
"11/13/2023","69.24","68.44","70.20","68.44","189.26K","1.32%"
"11/14/2023","71.94","69.98","72.00","69.00","262.34K","3.90%"
"11/15/2023","71.44","72.00","73.48","71.10","224.46K","-0.70%"
"11/16/2023","71.82","71.50","73.00","71.28","224.82K","0.53%"
"11/17/2023","72.68","72.00","72.72","71.36","117.03K","1.20%"
"11/20/2023","75.12","72.70","75.26","72.46","241.71K","3.36%"
"11/21/2023","73.50","75.00","75.72","73.30","218.74K","-2.16%"
"11/22/2023","74.18","73.00","74.46","72.50","154.86K","0.93%"
"11/23/2023","74.38","74.00","75.20","73.72","226.74K","0.27%"
"11/24/2023","74.36","74.40","75.24","74.04","231.51K","-0.03%"
"11/27/2023","73.26","74.70","75.02","73.08","272.78K","-1.48%"
"11/28/2023","76.26","73.68","76.36","73.32","572.09K","4.10%"
"11/29/2023","77.40","76.00","77.40","75.00","357.50K","1.49%"
"11/30/2023","77.18","77.00","78.06","76.18","257.97K","-0.28%"
"12/01/2023","79.00","77.88","79.00","77.12","273.21K","2.36%"
"12/04/2023","77.50","79.00","79.00","77.26","182.65K","-1.90%"
"12/05/2023","76.80","77.24","78.70","76.60","337.96K","-0.90%"
"12/06/2023","76.90","76.82","77.88","76.30","199.86K","0.13%"
"12/07/2023","76.60","76.88","77.02","75.44","229.53K","-0.39%"
"12/08/2023","77.20","76.72","77.60","76.30","116.10K","0.78%"
"12/11/2023","76.64","77.18","77.66","76.00","155.11K","-0.73%"
"12/12/2023","75.78","76.64","77.68","75.20","221.64K","-1.12%"
"12/13/2023","75.90","76.00","76.18","74.70","288.14K","0.16%"
"12/14/2023","75.32","76.70","77.10","75.32","207.52K","-0.76%"
"12/15/2023","75.08","75.32","77.38","74.04","695.86K","-0.32%"
"12/18/2023","75.30","74.60","76.80","74.36","202.96K","0.29%"
"12/19/2023","78.20","75.30","78.44","74.92","281.37K","3.85%"
"12/20/2023","76.70","77.44","78.40","75.84","223.17K","-1.92%"
"12/21/2023","76.30","77.00","77.56","75.94","260.41K","-0.52%"
"12/22/2023","77.00","76.36","77.20","75.86","107.27K","0.92%"
"12/27/2023","77.56","77.00","78.18","77.00","130.88K","0.73%"
"12/28/2023","76.80","78.02","78.18","76.68","70.45K","-0.98%"
"12/29/2023","76.34","76.60","77.42","75.52","99.59K","-0.60%"
"01/02/2024","73.00","76.10","76.34","72.26","178.06K","-4.38%"
"01/03/2024","74.68","73.00","74.88","72.94","225.12K","2.30%"
"01/04/2024","74.18","73.80","74.24","72.54","232.09K","-0.67%"
"01/05/2024","74.50","73.80","74.90","71.80","162.10K","0.43%"
"01/08/2024","75.38","74.42","75.38","73.02","185.66K","1.18%"
"01/09/2024","75.04","76.00","76.24","74.44","113.86K","-0.45%"
"01/10/2024","73.32","74.70","74.80","73.06","170.07K","-2.29%"
"01/11/2024","70.42","73.98","74.00","69.90","275.51K","-3.96%"
"01/12/2024","71.50","70.42","72.44","70.12","214.45K","1.53%"
"01/15/2024","70.52","71.14","72.18","70.12","104.32K","-1.37%"
"01/16/2024","70.50","71.00","71.00","68.58","173.39K","-0.03%"
"01/17/2024","68.88","69.02","69.96","68.36","126.15K","-2.30%"
"01/18/2024","71.02","68.90","71.38","68.90","164.43K","3.11%"
"01/19/2024","69.82","70.74","71.20","69.78","302.95K","-1.69%"
"01/22/2024","70.90","70.04","71.50","70.02","67.53K","1.55%"
"01/23/2024","70.48","70.80","70.90","69.22","193.28K","-0.59%"
"01/24/2024","71.56","71.00","73.10","70.20","225.08K","1.53%"
"01/25/2024","72.00","71.86","72.60","69.90","262.98K","0.61%"
"01/26/2024","72.70","72.20","72.78","71.04","107.45K","0.97%"
"01/29/2024","71.86","72.94","73.38","71.70","147.34K","-1.16%"
"01/30/2024","73.18","72.00","73.72","71.98","186.59K","1.84%"
"01/31/2024","75.44","73.10","75.68","72.06","225.01K","3.09%"
"02/01/2024","75.72","74.18","77.18","74.00","179.15K","0.37%"
"02/02/2024","78.52","76.28","78.70","76.28","272.56K","3.70%"
"02/05/2024","77.64","78.52","79.50","77.60","233.09K","-1.12%"
"02/06/2024","77.74","77.68","78.90","76.36","202.06K","0.13%"
"02/07/2024","78.18","78.00","78.90","77.32","119.61K","0.57%"
"02/08/2024","76.84","78.04","78.32","76.20","133.34K","-1.71%"
"02/09/2024","76.68","77.30","77.30","75.92","74.33K","-0.21%"
"02/12/2024","77.70","76.60","78.04","75.62","136.98K","1.33%"
"02/13/2024","77.50","78.00","78.06","76.52","123.70K","-0.26%"
"02/14/2024","80.94","77.50","81.20","77.22","303.44K","4.44%"
