"Date","Price","Open","High","Low","Vol.","Change %"
"03/17/2014","34.10","32.99","34.10","32.78","214.99K","3.27%"
"03/18/2014","33.50","33.75","34.20","33.31","252.86K","-1.76%"
"03/19/2014","32.99","33.54","33.79","32.78","236.95K","-1.52%"
"03/20/2014","32.63","32.94","33.41","32.50","337.65K","-1.09%"
"03/21/2014","32.58","32.76","33.16","32.49","731.61K","-0.15%"
"03/24/2014","32.49","32.49","33.12","32.18","116.76K","-0.28%"
"03/25/2014","32.59","32.31","33.01","32.31","90.26K","0.31%"
"03/26/2014","33.45","33.02","33.65","33.00","141.84K","2.64%"
"03/27/2014","33.57","33.24","33.72","32.83","110.54K","0.36%"
"03/28/2014","33.03","33.57","33.72","32.79","177.07K","-1.61%"
"03/31/2014","34.10","33.39","34.10","33.23","177.66K","3.24%"
"04/01/2014","34.11","34.15","34.25","33.79","129.04K","0.03%"
"04/02/2014","34.33","34.11","34.73","33.94","175.71K","0.64%"
"04/03/2014","34.33","34.56","34.56","33.84","301.79K","0.00%"
"04/04/2014","33.94","34.33","34.55","33.87","179.96K","-1.14%"
"04/07/2014","33.88","34.02","34.20","33.62","61.60K","-0.18%"
"04/08/2014","34.47","33.66","34.47","33.66","141.59K","1.74%"
"04/09/2014","33.93","34.57","35.04","33.93","249.52K","-1.57%"
"04/10/2014","34.38","34.38","35.04","34.13","284.13K","1.33%"
"04/11/2014","34.92","34.38","35.01","34.04","125.71K","1.57%"
"04/14/2014","34.17","34.74","34.74","34.17","80.97K","-2.15%"
"04/15/2014","34.74","34.65","34.91","34.17","115.88K","1.67%"
"04/16/2014","35.10","34.74","35.19","34.29","170.85K","1.04%"
"04/17/2014","34.74","35.11","35.18","34.49","64.85K","-1.03%"
"04/22/2014","35.08","34.83","35.08","34.32","76.20K","0.98%"
"04/23/2014","34.56","35.01","35.27","34.48","191.08K","-1.48%"
"04/24/2014","34.30","34.74","35.15","34.30","113.06K","-0.75%"
"04/25/2014","35.05","34.25","35.05","34.25","76.50K","2.19%"
"04/28/2014","35.59","34.70","35.59","34.51","206.53K","1.54%"
"04/29/2014","34.74","35.54","35.81","34.74","149.66K","-2.39%"
"04/30/2014","35.01","34.90","35.37","34.83","46.39K","0.78%"
"05/02/2014","34.56","35.01","35.01","34.56","32.16K","-1.29%"
"05/05/2014","33.53","34.80","34.96","33.32","115.33K","-2.98%"
"05/06/2014","34.02","33.72","34.29","33.72","54.97K","1.46%"
"05/07/2014","33.65","33.76","34.00","33.53","126.18K","-1.09%"
"05/08/2014","33.88","33.67","34.24","33.51","130.92K","0.68%"
"05/09/2014","33.30","33.82","34.54","32.98","258.09K","-1.71%"
"05/12/2014","33.78","33.39","33.88","33.35","74.95K","1.44%"
"05/13/2014","34.15","33.84","34.20","33.67","44.17K","1.10%"
"05/14/2014","33.71","34.19","34.24","33.59","72.87K","-1.29%"
"05/15/2014","33.93","34.05","34.33","33.57","129.35K","0.65%"
"05/16/2014","34.10","33.85","34.20","33.27","105.82K","0.50%"
"05/19/2014","34.08","33.72","34.17","33.72","44.43K","-0.06%"
"05/20/2014","34.24","34.11","34.31","33.76","70.14K","0.47%"
"05/21/2014","34.33","34.37","34.43","34.13","81.66K","0.26%"
"05/22/2014","34.51","34.49","34.53","34.04","122.15K","0.52%"
"05/23/2014","34.73","34.56","34.87","34.14","137.67K","0.64%"
"05/26/2014","34.98","34.74","35.09","34.57","134.90K","0.72%"
"05/27/2014","34.56","35.01","35.04","34.41","67.31K","-1.20%"
"05/28/2014","34.25","34.70","34.89","34.17","62.67K","-0.90%"
"05/29/2014","34.06","34.26","34.47","34.06","116.96K","-0.55%"
"05/30/2014","33.39","34.06","34.42","33.39","290.75K","-1.97%"
"06/02/2014","33.84","33.57","34.00","33.57","58.72K","1.35%"
"06/03/2014","33.92","34.02","34.36","33.70","89.78K","0.24%"
"06/04/2014","34.55","34.09","34.55","33.97","140.87K","1.86%"
"06/05/2014","34.81","34.54","34.83","34.38","60.08K","0.75%"
"06/06/2014","34.96","34.83","34.96","34.61","76.65K","0.43%"
"06/09/2014","34.29","34.84","35.19","34.22","119.03K","-1.92%"
"06/10/2014","34.83","34.29","35.12","34.29","114.07K","1.57%"
"06/11/2014","34.02","34.83","34.97","33.96","166.57K","-2.33%"
"06/12/2014","34.42","34.34","34.67","34.18","60.82K","1.18%"
"06/13/2014","34.68","34.38","34.68","33.98","47.53K","0.76%"
"06/16/2014","34.16","34.29","34.42","34.04","43.56K","-1.50%"
"06/17/2014","34.06","34.11","34.42","34.03","91.72K","-0.29%"
"06/18/2014","34.50","34.30","34.55","34.18","64.58K","1.29%"
"06/20/2014","34.51","34.42","34.66","34.17","248.98K","0.03%"
"06/23/2014","34.29","34.33","34.33","34.12","57.44K","-0.64%"
"06/24/2014","34.33","34.30","34.56","34.11","35.91K","0.12%"
"06/25/2014","33.77","34.09","34.33","33.73","49.21K","-1.63%"
"06/26/2014","33.44","33.79","34.25","33.27","71.10K","-0.98%"
"06/27/2014","32.97","33.48","33.74","32.97","97.38K","-1.41%"
"06/30/2014","33.21","33.32","33.65","33.03","66.03K","0.73%"
"07/01/2014","33.12","33.64","33.64","32.85","73.63K","-0.27%"
"07/02/2014","32.92","33.18","33.56","32.52","141.00K","-0.60%"
"07/03/2014","33.21","33.29","33.47","32.68","51.00K","0.88%"
"07/04/2014","32.68","33.22","33.45","32.68","39.81K","-1.60%"
"07/07/2014","32.75","32.76","33.20","32.68","47.82K","0.21%"
"07/08/2014","32.88","33.00","33.43","32.68","159.87K","0.40%"
"07/09/2014","32.84","32.99","33.29","32.83","25.01K","-0.12%"
"07/10/2014","32.75","33.00","33.29","32.40","87.88K","-0.27%"
"07/11/2014","33.30","32.68","33.30","32.68","64.28K","1.68%"
"07/14/2014","33.32","33.38","33.83","33.32","43.23K","0.06%"
"07/15/2014","33.35","33.70","33.79","33.21","421.17K","0.09%"
"07/16/2014","34.11","33.67","34.29","33.56","138.72K","2.28%"
"07/17/2014","34.47","34.12","34.47","33.90","63.55K","1.06%"
"07/18/2014","34.11","34.04","34.37","33.92","118.82K","-1.04%"
"07/21/2014","33.66","34.11","34.11","33.58","55.13K","-1.32%"
"07/22/2014","34.02","33.54","34.11","33.53","86.04K","1.07%"
"07/23/2014","33.46","34.11","34.11","33.35","61.08K","-1.65%"
"07/24/2014","33.44","33.52","33.62","33.12","88.72K","-0.06%"
"07/25/2014","33.21","33.40","33.59","32.91","68.32K","-0.69%"
"07/28/2014","33.02","33.04","33.40","33.00","66.02K","-0.57%"
"07/29/2014","32.94","33.02","33.20","32.86","81.66K","-0.24%"
"07/30/2014","32.07","32.86","33.03","32.04","92.86K","-2.64%"
"07/31/2014","32.56","32.05","32.56","32.04","124.26K","1.53%"
"08/01/2014","32.52","32.36","32.56","31.96","46.32K","-0.12%"
"08/04/2014","32.85","32.67","33.12","32.38","102.92K","1.01%"
"08/05/2014","32.76","33.08","33.09","32.41","79.16K","-0.27%"
"08/06/2014","32.41","32.74","32.74","31.91","116.09K","-1.07%"
"08/07/2014","32.05","32.31","32.40","32.05","87.19K","-1.11%"
"08/08/2014","31.61","31.86","32.02","31.55","46.06K","-1.37%"
"08/11/2014","31.78","31.86","32.30","31.78","42.03K","0.54%"
"08/12/2014","31.98","32.21","32.27","31.64","45.14K","0.63%"
"08/13/2014","27.60","26.84","28.03","26.48","1.85M","-13.70%"
"08/14/2014","27.38","27.78","27.78","26.93","473.51K","-0.80%"
"08/18/2014","27.29","27.38","27.75","27.24","345.45K","-0.33%"
"08/19/2014","26.70","27.37","27.64","26.33","349.11K","-2.16%"
"08/20/2014","26.28","26.69","26.73","26.02","389.56K","-1.57%"
"08/21/2014","26.53","26.27","26.56","26.25","236.37K","0.95%"
"08/22/2014","26.52","26.66","26.75","26.43","290.93K","-0.04%"
"08/25/2014","27.60","26.84","27.65","26.57","423.71K","4.07%"
"08/26/2014","27.46","27.59","27.59","27.22","217.39K","-0.51%"
"08/27/2014","27.33","27.60","27.69","27.21","168.53K","-0.47%"
"08/28/2014","26.91","27.33","27.36","26.75","149.73K","-1.54%"
"08/29/2014","27.05","27.24","27.60","27.00","317.17K","0.52%"
"09/01/2014","27.46","27.32","27.72","27.20","121.17K","1.52%"
"09/02/2014","27.56","27.48","27.65","27.30","112.65K","0.36%"
"09/03/2014","27.52","27.60","27.80","27.38","178.01K","-0.15%"
"09/04/2014","26.93","27.54","27.65","26.52","415.27K","-2.14%"
"09/05/2014","26.82","27.15","27.15","26.75","104.40K","-0.41%"
"09/08/2014","26.39","26.93","27.12","26.39","332.43K","-1.60%"
"09/09/2014","27.11","26.66","27.28","26.39","175.87K","2.73%"
"09/10/2014","26.94","27.22","27.22","26.93","62.73K","-0.63%"
"09/11/2014","26.85","26.97","27.04","26.84","88.46K","-0.33%"
"09/12/2014","26.84","26.85","27.02","26.84","96.74K","-0.04%"
"09/15/2014","26.61","26.86","26.93","26.48","105.84K","-0.86%"
"09/16/2014","26.52","26.88","26.88","26.50","117.99K","-0.34%"
"09/17/2014","26.00","26.69","26.97","25.58","256.09K","-1.96%"
"09/18/2014","25.72","26.00","26.30","25.58","180.51K","-1.08%"
"09/19/2014","26.39","26.03","26.79","25.92","284.10K","2.60%"
"09/22/2014","26.66","26.39","26.79","26.34","68.51K","1.02%"
"09/23/2014","25.81","26.66","26.70","25.77","168.01K","-3.19%"
"09/24/2014","25.40","25.93","25.94","25.38","110.44K","-1.59%"
"09/25/2014","25.78","25.85","26.12","25.54","215.57K","1.50%"
"09/26/2014","25.72","25.67","25.78","25.42","68.57K","-0.23%"
"09/29/2014","25.73","25.77","25.78","25.48","90.66K","0.04%"
"09/30/2014","25.27","25.73","25.73","25.27","155.71K","-1.79%"
"10/01/2014","24.86","25.61","25.61","24.58","172.49K","-1.62%"
"10/02/2014","24.53","24.86","24.86","24.53","71.21K","-1.33%"
"10/03/2014","24.87","24.59","25.25","24.59","66.59K","1.39%"
"10/06/2014","25.25","25.18","25.30","24.86","116.04K","1.53%"
"10/07/2014","25.16","25.25","25.27","25.04","78.78K","-0.36%"
"10/08/2014","25.18","25.04","25.30","24.95","142.22K","0.08%"
"10/09/2014","26.12","25.36","26.12","25.36","164.71K","3.73%"
"10/10/2014","25.87","25.94","26.08","25.59","122.60K","-0.96%"
"10/13/2014","25.83","25.76","25.90","25.69","306.89K","-0.15%"
"10/14/2014","26.30","25.76","26.34","25.73","163.50K","1.82%"
"10/15/2014","25.58","26.30","26.52","25.58","140.15K","-2.74%"
"10/16/2014","24.94","25.58","25.72","24.79","120.76K","-2.50%"
"10/17/2014","24.90","24.95","25.28","24.81","311.45K","-0.16%"
"10/20/2014","24.60","25.13","25.30","24.60","303.40K","-1.20%"
"10/21/2014","24.68","24.64","25.03","24.38","393.67K","0.33%"
"10/22/2014","24.69","24.94","25.15","24.69","116.88K","0.04%"
"10/23/2014","25.11","24.91","25.27","24.85","311.58K","1.70%"
"10/24/2014","24.59","25.11","25.11","24.50","477.08K","-2.07%"
"10/27/2014","24.41","25.04","25.04","24.41","339.63K","-0.73%"
"10/28/2014","24.41","24.56","24.57","24.30","329.95K","0.00%"
"10/29/2014","23.34","24.24","24.24","22.98","809.35K","-4.38%"
"10/30/2014","23.30","23.61","23.61","23.27","269.51K","-0.17%"
"10/31/2014","23.37","23.43","23.58","23.34","215.35K","0.30%"
"11/03/2014","23.13","23.45","23.53","22.77","306.93K","-1.03%"
"11/04/2014","23.07","23.20","23.32","23.07","206.65K","-0.26%"
"11/05/2014","23.07","23.02","23.13","22.88","131.94K","0.00%"
"11/06/2014","23.29","23.16","23.29","22.92","261.81K","0.95%"
"11/07/2014","24.06","23.30","24.06","23.25","627.69K","3.31%"
"11/10/2014","24.50","24.41","24.84","23.86","383.76K","1.83%"
"11/12/2014","24.24","24.50","24.50","24.10","170.19K","-1.06%"
"11/13/2014","24.24","24.24","24.32","23.85","339.25K","0.00%"
"11/14/2014","24.77","24.37","24.93","24.30","616.80K","2.19%"
"11/17/2014","26.95","25.35","26.95","25.26","707.52K","8.80%"
"11/18/2014","26.10","26.50","26.58","25.86","357.53K","-3.15%"
"11/19/2014","26.15","26.10","26.29","25.97","502.56K","0.19%"
"11/20/2014","26.41","25.91","26.41","25.60","1.99M","0.99%"
"11/21/2014","27.63","26.50","27.63","26.27","1.36M","4.62%"
"11/24/2014","26.80","27.51","27.80","26.46","3.20M","-3.00%"
"11/25/2014","26.98","26.49","26.98","26.13","1.18M","0.67%"
"11/26/2014","27.00","26.96","27.09","26.52","245.55K","0.07%"
"11/27/2014","26.99","27.01","27.10","26.85","234.73K","-0.04%"
"11/28/2014","27.00","26.95","27.00","26.72","149.10K","0.04%"
"12/01/2014","26.74","26.79","26.79","26.33","236.51K","-0.96%"
"12/02/2014","26.34","26.42","26.80","26.10","218.88K","-1.50%"
"12/03/2014","26.60","26.50","26.66","26.42","164.60K","0.99%"
"12/04/2014","26.90","26.50","27.10","26.50","453.51K","1.13%"
"12/05/2014","27.05","27.05","27.07","26.90","313.85K","0.56%"
"12/08/2014","26.99","27.05","27.33","26.65","366.65K","-0.22%"
"12/09/2014","26.97","26.75","27.00","26.65","218.50K","-0.07%"
"12/10/2014","26.11","26.95","26.95","26.09","379.19K","-3.19%"
"12/11/2014","25.95","26.05","26.22","25.62","279.07K","-0.61%"
"12/12/2014","25.30","26.00","26.00","25.06","284.54K","-2.50%"
"12/15/2014","24.97","25.35","25.87","24.90","371.62K","-1.30%"
"12/16/2014","24.38","24.90","25.00","24.05","324.75K","-2.36%"
"12/17/2014","25.40","24.66","25.40","24.45","361.15K","4.18%"
"12/18/2014","25.25","25.52","25.95","24.77","477.20K","-0.59%"
"12/19/2014","25.90","25.41","25.90","25.00","705.82K","2.57%"
"12/22/2014","25.90","25.61","26.10","25.20","280.76K","0.00%"
"12/23/2014","26.05","25.35","26.10","25.35","307.51K","0.58%"
"12/29/2014","25.90","26.10","26.10","25.65","84.82K","-0.58%"
"12/30/2014","25.50","25.88","26.00","25.50","143.97K","-1.54%"
"01/02/2015","25.86","25.45","26.00","25.45","95.38K","1.41%"
"01/05/2015","25.70","25.87","26.00","25.44","87.32K","-0.62%"
"01/07/2015","26.56","26.00","26.56","25.46","383.60K","3.35%"
"01/08/2015","27.00","26.58","27.00","26.32","279.60K","1.66%"
"01/09/2015","26.70","27.00","27.00","26.48","211.38K","-1.11%"
"01/12/2015","26.47","26.64","26.83","26.21","142.01K","-0.86%"
"01/13/2015","26.39","26.30","26.63","26.12","371.23K","-0.30%"
"01/14/2015","24.90","26.28","26.28","24.86","438.27K","-5.65%"
"01/15/2015","24.32","25.19","25.19","24.15","442.16K","-2.33%"
"01/16/2015","24.60","24.31","25.27","24.20","1.24M","1.15%"
"01/19/2015","24.13","24.70","24.80","24.05","370.97K","-1.91%"
"01/20/2015","24.10","24.20","24.27","23.91","359.83K","-0.12%"
"01/21/2015","24.38","24.09","24.39","24.00","246.69K","1.16%"
"01/22/2015","25.20","24.43","25.29","24.40","428.10K","3.36%"
"01/23/2015","24.74","25.35","25.37","24.50","342.60K","-1.83%"
"01/26/2015","24.36","24.68","24.83","24.32","255.77K","-1.54%"
"01/27/2015","24.40","24.36","24.93","24.31","301.01K","0.16%"
"01/28/2015","23.90","24.59","24.59","23.90","240.88K","-2.05%"
"01/29/2015","23.83","24.00","24.00","23.53","357.72K","-0.29%"
"01/30/2015","24.44","23.96","24.44","23.81","233.05K","2.56%"
"02/02/2015","24.60","24.48","24.98","24.46","344.85K","0.65%"
"02/03/2015","24.37","24.83","24.83","24.37","151.91K","-0.93%"
"02/04/2015","24.35","24.40","24.58","24.03","324.62K","-0.08%"
"02/05/2015","24.28","24.20","24.29","23.85","427.79K","-0.29%"
"02/06/2015","24.68","24.29","24.81","24.11","211.81K","1.65%"
"02/09/2015","24.50","24.55","24.88","24.42","200.01K","-0.73%"
"02/10/2015","24.50","24.68","24.68","24.30","165.03K","0.00%"
"02/11/2015","23.86","24.50","24.55","23.86","292.00K","-2.61%"
"02/12/2015","24.49","24.48","24.50","23.94","459.77K","2.64%"
"02/13/2015","24.72","24.50","24.72","24.50","188.34K","0.94%"
"02/16/2015","24.57","24.72","24.74","24.50","59.64K","-0.61%"
"02/17/2015","24.75","24.54","24.90","24.23","195.30K","0.73%"
"02/18/2015","25.20","24.90","25.39","24.82","343.00K","1.82%"
"02/19/2015","25.05","25.20","25.70","25.01","176.00K","-0.60%"
"02/20/2015","25.21","25.05","25.24","24.90","114.62K","0.64%"
"02/23/2015","25.00","25.21","25.38","24.92","143.86K","-0.83%"
"02/24/2015","24.18","25.10","25.29","24.18","400.75K","-3.28%"
"02/25/2015","24.32","24.20","24.53","24.20","129.43K","0.58%"
"02/26/2015","25.00","24.41","25.00","24.41","194.84K","2.80%"
"02/27/2015","26.04","25.12","26.05","25.09","675.00K","4.16%"
"03/02/2015","25.41","26.04","26.04","25.41","345.25K","-2.42%"
"03/03/2015","25.00","25.40","25.54","24.90","386.68K","-1.61%"
"03/04/2015","25.48","25.15","25.80","25.00","328.56K","1.92%"
"03/05/2015","26.40","25.50","26.55","25.50","953.52K","3.61%"
"03/06/2015","26.68","26.40","26.90","25.83","666.00K","1.06%"
"03/09/2015","27.00","26.68","27.30","26.55","831.28K","1.20%"
"03/10/2015","26.78","27.20","27.28","26.56","674.27K","-0.81%"
"03/11/2015","26.24","26.78","26.88","25.90","623.55K","-2.02%"
"03/12/2015","26.46","26.33","26.75","26.11","358.36K","0.84%"
"03/13/2015","25.50","26.43","26.45","25.50","383.77K","-3.63%"
"03/16/2015","25.47","25.72","25.74","25.12","404.31K","-0.12%"
"03/17/2015","25.15","25.50","25.69","25.15","617.86K","-1.26%"
"03/18/2015","25.25","25.20","25.30","24.95","799.58K","0.40%"
"03/19/2015","25.20","25.33","25.65","25.20","576.01K","-0.20%"
"03/20/2015","26.00","25.47","26.00","25.16","3.31M","3.17%"
"03/23/2015","26.30","26.16","26.39","25.63","336.72K","1.15%"
"03/24/2015","26.15","26.36","26.36","25.76","244.97K","-0.57%"
"03/25/2015","27.25","26.00","27.37","25.88","1.03M","4.21%"
"03/26/2015","26.97","27.20","27.80","26.53","1.13M","-1.03%"
"03/27/2015","27.61","27.01","27.78","27.01","1.25M","2.37%"
"03/30/2015","27.10","27.60","27.60","27.06","324.52K","-1.85%"
"03/31/2015","27.08","27.15","27.37","26.80","470.03K","-0.07%"
"04/01/2015","27.09","27.03","27.25","26.82","332.80K","0.04%"
"04/02/2015","28.18","27.15","28.55","27.05","965.00K","4.02%"
"04/07/2015","30.00","28.50","30.49","28.38","1.08M","6.46%"
"04/08/2015","29.31","29.99","30.18","29.31","621.75K","-2.30%"
"04/09/2015","30.70","29.18","30.70","29.05","703.34K","4.74%"
"04/10/2015","30.40","30.81","31.31","30.08","947.19K","-0.98%"
"04/13/2015","30.32","30.40","30.80","30.24","203.64K","-0.26%"
"04/14/2015","30.70","30.58","30.88","30.51","187.68K","1.25%"
"04/15/2015","30.75","30.75","30.91","30.63","179.88K","0.16%"
"04/16/2015","30.50","30.88","30.88","29.80","570.61K","-0.81%"
"04/17/2015","29.67","30.20","30.39","29.45","443.36K","-2.72%"
"04/20/2015","30.35","29.51","30.35","29.51","366.56K","2.29%"
"04/21/2015","30.40","30.35","30.64","30.06","362.85K","0.16%"
"04/22/2015","30.00","30.30","30.30","29.27","492.58K","-1.32%"
"04/23/2015","29.50","30.01","30.15","29.45","430.91K","-1.67%"
"04/24/2015","29.77","29.50","29.90","29.50","455.94K","0.92%"
"04/27/2015","30.69","29.70","30.75","29.70","450.21K","3.09%"
"04/28/2015","31.00","30.71","31.20","30.70","349.98K","1.01%"
"04/29/2015","30.61","30.99","31.25","29.50","531.83K","-1.26%"
"04/30/2015","30.79","30.50","31.14","30.48","479.59K","0.59%"
"05/04/2015","31.59","30.71","31.75","30.70","290.45K","2.60%"
"05/05/2015","30.90","31.70","31.70","30.90","163.28K","-2.18%"
"05/06/2015","31.00","30.70","31.20","30.45","159.53K","0.32%"
"05/07/2015","30.43","30.90","30.90","30.35","151.66K","-1.84%"
"05/08/2015","30.94","30.50","30.94","30.46","153.75K","1.68%"
"05/11/2015","30.95","30.94","30.98","30.42","193.03K","0.03%"
"05/12/2015","30.90","30.95","30.95","30.36","219.34K","-0.16%"
"05/13/2015","30.73","30.89","30.89","30.55","132.60K","-0.55%"
"05/14/2015","30.00","30.67","30.67","30.00","133.16K","-2.38%"
"05/15/2015","30.00","30.00","30.23","29.75","163.68K","0.00%"
"05/18/2015","29.80","30.00","30.15","29.76","127.57K","-0.67%"
"05/19/2015","30.80","30.20","31.09","30.05","610.92K","3.36%"
"05/20/2015","31.10","30.99","31.26","30.57","197.77K","0.97%"
"05/21/2015","31.19","31.27","31.27","30.80","128.62K","0.29%"
"05/22/2015","30.73","31.20","31.25","30.55","143.47K","-1.47%"
"05/25/2015","30.29","30.50","30.70","29.90","78.49K","-1.43%"
"05/26/2015","30.24","30.26","30.89","30.20","178.67K","-0.17%"
"05/27/2015","30.61","30.28","30.65","30.28","125.77K","1.22%"
"05/28/2015","29.92","30.52","30.64","29.90","136.53K","-2.25%"
"05/29/2015","30.21","29.97","30.47","29.81","431.12K","0.97%"
"06/01/2015","30.16","30.21","30.53","30.04","183.41K","-0.17%"
"06/02/2015","30.27","30.29","30.49","29.53","266.15K","0.36%"
"06/03/2015","30.14","30.20","30.49","29.80","224.06K","-0.43%"
"06/05/2015","29.25","29.61","30.03","29.12","206.60K","-2.95%"
"06/08/2015","29.39","29.19","29.90","29.12","171.28K","0.48%"
"06/09/2015","28.31","29.30","29.39","28.02","371.09K","-3.67%"
"06/10/2015","28.47","28.50","28.79","28.47","201.23K","0.57%"
"06/11/2015","29.39","28.50","29.40","28.50","131.74K","3.23%"
"06/12/2015","29.30","29.36","29.36","29.11","55.53K","-0.31%"
"06/15/2015","29.39","29.33","29.40","28.72","167.35K","0.31%"
"06/16/2015","29.25","29.30","29.30","28.80","74.57K","-0.48%"
"06/17/2015","28.60","29.10","29.45","28.50","223.58K","-2.22%"
"06/18/2015","28.65","28.52","28.65","27.81","267.81K","0.17%"
"06/19/2015","28.58","28.89","29.14","28.58","334.65K","-0.24%"
"06/22/2015","29.60","28.80","29.73","28.51","119.73K","3.57%"
"06/23/2015","29.60","29.69","29.95","29.55","144.06K","0.00%"
"06/24/2015","29.79","29.70","29.87","29.15","145.06K","0.64%"
"06/25/2015","30.13","29.66","30.30","29.52","436.10K","1.14%"
"06/26/2015","30.43","30.10","30.50","29.75","242.80K","1.00%"
"06/29/2015","29.60","29.01","30.20","28.62","295.81K","-2.73%"
"06/30/2015","30.00","29.60","30.00","29.23","272.17K","1.35%"
"07/01/2015","28.91","30.00","30.00","28.81","453.22K","-3.63%"
"07/02/2015","29.00","28.91","29.10","28.61","227.15K","0.31%"
"07/03/2015","29.11","29.15","29.22","28.83","88.14K","0.38%"
"07/06/2015","28.90","28.75","29.00","28.73","50.85K","-0.72%"
"07/07/2015","29.11","28.90","29.44","28.90","98.64K","0.73%"
"07/08/2015","29.00","28.90","29.10","28.69","145.40K","-0.38%"
"07/09/2015","28.65","29.00","29.00","28.27","157.98K","-1.21%"
"07/10/2015","29.30","28.85","29.32","28.70","115.25K","2.27%"
"07/13/2015","29.42","29.25","29.72","29.20","239.23K","0.41%"
"07/14/2015","29.80","29.35","29.80","29.19","156.78K","1.29%"
"07/15/2015","30.38","29.80","30.38","29.21","172.57K","1.95%"
"07/16/2015","31.00","30.37","31.00","30.21","311.82K","2.04%"
"07/17/2015","30.80","30.99","31.10","30.22","274.05K","-0.65%"
"07/20/2015","31.34","30.67","31.60","30.67","287.72K","1.75%"
"07/21/2015","32.25","31.63","32.27","31.45","409.46K","2.90%"
"07/22/2015","31.95","32.29","32.40","31.77","535.96K","-0.93%"
"07/23/2015","31.55","31.75","31.75","30.55","230.27K","-1.25%"
"07/24/2015","31.80","31.79","31.95","31.35","222.02K","0.79%"
"07/27/2015","31.40","31.88","31.88","31.14","123.73K","-1.26%"
"07/28/2015","31.12","31.27","31.67","31.12","182.64K","-0.89%"
