"Date","Price","Open","High","Low","Vol.","Change %"
"02/20/2024","17,130","16,800","17,270","16,650","5.04K","1.06%"
"02/21/2024","16,960","17,250","17,480","16,860","4.26K","-0.99%"
"02/22/2024","18,120","17,330","18,220","17,300","10.76K","6.84%"
"02/23/2024","18,200","18,160","18,500","18,090","5.96K","0.44%"
"02/26/2024","18,900","18,150","18,980","18,050","10.61K","3.85%"
"02/27/2024","18,810","18,950","18,950","18,520","4.76K","-0.48%"
"02/28/2024","18,230","18,800","18,800","17,880","6.67K","-3.08%"
"02/29/2024","17,940","18,480","18,550","17,760","4.93K","-1.59%"
"03/01/2024","17,910","18,120","18,200","17,660","4.16K","-0.17%"
"03/04/2024","17,880","18,150","18,330","17,770","7.89K","-0.17%"
"03/05/2024","17,790","17,700","17,950","17,550","3.60K","-0.50%"
"03/06/2024","17,600","17,550","17,810","17,350","5.34K","-1.07%"
"03/07/2024","17,580","17,350","17,780","17,250","5.16K","-0.11%"
"03/08/2024","17,660","17,700","17,800","17,200","4.92K","0.46%"
"03/11/2024","17,680","17,500","17,940","17,430","3.12K","0.11%"
"03/12/2024","18,000","17,800","18,050","17,510","7.37K","1.81%"
"03/13/2024","18,030","18,000","18,200","17,760","5.76K","0.17%"
"03/14/2024","17,830","17,960","18,090","17,450","8.20K","-1.11%"
"03/15/2024","11,450","14,300","15,300","10,910","96.51K","-35.78%"
"03/18/2024","13,800","12,400","15,530","11,800","76.80K","20.52%"
"03/19/2024","13,450","14,170","14,400","13,100","20.99K","-2.54%"
"03/20/2024","13,730","13,510","14,160","13,510","11.92K","2.08%"
"03/21/2024","14,140","14,160","14,230","13,800","9.28K","2.99%"
"03/22/2024","13,880","14,200","14,540","13,810","9.32K","-1.84%"
"03/25/2024","13,660","13,900","14,050","13,520","6.53K","-1.59%"
"03/26/2024","14,100","13,800","14,450","13,730","9.78K","3.22%"
"03/27/2024","15,070","14,380","15,250","14,180","10.92K","6.88%"
"03/28/2024","15,300","15,300","15,860","15,150","9.36K","1.53%"
"04/02/2024","15,180","15,480","15,740","15,180","4.34K","-0.78%"
"04/03/2024","14,970","15,250","15,470","14,950","5.46K","-1.38%"
"04/04/2024","15,200","14,900","15,260","14,620","5.46K","1.54%"
"04/05/2024","14,960","15,030","15,040","14,770","4.77K","-1.58%"
"04/08/2024","15,340","15,030","15,400","14,980","3.80K","2.54%"
"04/09/2024","15,110","15,400","15,530","15,070","3.19K","-1.50%"
"04/10/2024","15,600","15,270","15,760","15,200","5.70K","3.24%"
"04/11/2024","15,790","15,670","15,800","15,480","2.76K","1.22%"
"04/12/2024","15,920","15,820","16,270","15,820","4.51K","0.82%"
"04/15/2024","15,830","15,950","16,190","15,700","3.46K","-0.57%"
"04/16/2024","15,230","15,690","15,880","15,080","4.47K","-3.79%"
"04/17/2024","15,170","15,200","15,540","15,090","3.60K","-0.39%"
"04/18/2024","15,590","15,230","15,600","15,120","3.53K","2.77%"
"04/19/2024","15,320","15,400","15,500","15,260","2.80K","-1.73%"
"04/22/2024","15,970","15,410","15,970","15,310","3.78K","4.24%"
"04/23/2024","15,350","16,040","16,100","15,340","4.34K","-3.88%"
"04/24/2024","15,210","15,400","15,560","15,210","4.24K","-0.91%"
"04/25/2024","15,050","15,360","15,400","14,820","4.30K","-1.05%"
"04/26/2024","15,550","15,200","15,650","15,180","2.92K","3.32%"
"04/29/2024","15,840","15,410","15,860","15,400","3.45K","1.86%"
"04/30/2024","15,730","15,830","16,040","15,610","3.07K","-0.69%"
"05/02/2024","15,700","15,760","15,880","15,620","2.30K","-0.19%"
"05/06/2024","16,530","15,870","16,560","15,800","5.87K","5.29%"
"05/07/2024","16,350","16,400","16,620","16,210","2.64K","-1.09%"
"05/08/2024","16,610","16,420","16,620","16,400","2.94K","1.59%"
"05/09/2024","17,190","16,650","17,190","16,650","4.07K","3.49%"
"05/10/2024","16,960","17,260","17,390","16,930","3.49K","-1.34%"
"05/13/2024","17,260","17,000","17,400","16,860","1.60K","1.77%"
"05/14/2024","17,400","17,300","17,400","17,050","2.23K","0.81%"
"05/15/2024","17,800","17,430","17,880","17,400","3.30K","2.30%"
"05/16/2024","17,590","17,850","17,970","17,460","0.11K","-1.18%"
"05/17/2024","17,720","17,500","17,760","17,410","2.82K","0.74%"
"05/20/2024","17,450","17,680","17,850","17,410","3.00K","-1.52%"
"05/21/2024","17,400","17,450","17,530","17,110","2.59K","-0.29%"
"05/22/2024","17,270","17,400","17,400","16,930","2.55K","-0.75%"
"05/23/2024","17,120","17,240","17,390","17,070","1.66K","-0.87%"
"05/24/2024","17,400","17,070","17,440","16,810","1.79K","1.64%"
"05/27/2024","17,120","17,430","17,540","17,120","1.22K","-1.61%"
"05/28/2024","17,140","17,270","17,570","16,980","1.82K","0.12%"
"05/29/2024","17,130","17,130","17,270","16,950","1.57K","-0.06%"
"05/31/2024","17,340","17,130","17,500","16,810","6.39K","1.23%"
"06/03/2024","17,280","17,400","17,500","17,240","1.37K","-0.35%"
"06/04/2024","17,170","17,200","17,370","17,140","1.44K","-0.64%"
"06/05/2024","17,390","17,190","17,430","17,060","1.40K","1.28%"
"06/06/2024","17,800","17,400","17,880","17,250","2.91K","2.36%"
"06/07/2024","17,430","17,900","17,900","17,300","2.75K","-2.08%"
"06/10/2024","17,400","17,490","17,510","17,250","2.22K","-0.17%"
"06/11/2024","17,340","17,310","17,540","17,160","2.90K","-0.34%"
"06/12/2024","17,760","17,340","17,850","17,340","3.19K","2.42%"
"06/13/2024","16,810","17,540","17,550","16,570","5.85K","-5.35%"
"06/14/2024","16,680","17,000","17,150","16,540","4.87K","-0.77%"
"06/17/2024","17,220","16,810","17,280","16,720","2.29K","3.24%"
"06/18/2024","17,100","17,290","17,620","16,970","4.17K","-0.70%"
"06/19/2024","17,110","17,060","17,420","17,050","2.57K","0.06%"
"06/20/2024","16,990","17,110","17,130","16,870","1.85K","-0.70%"
"06/21/2024","16,880","17,020","17,090","16,670","7.83K","-0.65%"
"06/24/2024","17,110","16,810","17,310","16,800","2.33K","1.36%"
"06/25/2024","16,880","17,160","17,260","16,840","2.43K","-1.34%"
"06/26/2024","17,050","16,980","17,180","16,810","2.88K","1.01%"
"06/27/2024","17,140","16,920","17,250","16,920","1.91K","0.53%"
"06/28/2024","17,090","17,250","17,250","16,960","2.79K","-0.29%"
"07/01/2024","16,950","17,110","17,350","16,940","3.20K","-0.82%"
"07/02/2024","16,700","16,960","17,070","16,550","2.74K","-1.47%"
"07/03/2024","16,510","16,700","16,890","16,430","3.03K","-1.14%"
"07/04/2024","16,980","16,690","16,980","16,570","1.23K","2.85%"
"07/05/2024","16,810","17,000","17,130","16,670","0.93K","-1.00%"
"07/08/2024","16,930","16,810","16,950","16,710","1.12K","0.71%"
"07/09/2024","17,060","16,920","17,070","16,790","2.09K","0.77%"
"07/10/2024","16,860","17,060","17,090","16,740","2.43K","-1.17%"
"07/11/2024","17,020","16,860","17,070","16,740","2.30K","0.95%"
"07/12/2024","17,480","17,070","17,500","16,900","3.51K","2.70%"
"07/15/2024","17,360","17,500","17,500","17,130","2.09K","-0.69%"
"07/16/2024","16,700","17,320","17,320","16,700","4.61K","-3.80%"
"07/17/2024","16,400","16,700","16,840","16,020","5.30K","-1.80%"
"07/18/2024","16,700","16,400","16,810","16,160","3.86K","1.83%"
"07/19/2024","16,390","16,600","16,610","16,360","0.22K","-1.86%"
"07/22/2024","16,580","16,420","16,760","16,420","0.98K","1.16%"
"07/23/2024","16,290","16,530","16,670","16,220","3.03K","-1.75%"
"07/24/2024","15,980","16,160","16,280","15,880","2.98K","-1.90%"
"07/25/2024","15,800","15,700","15,910","15,320","5.28K","-1.13%"
"07/26/2024","15,550","15,710","15,770","15,420","3.12K","-1.58%"
"07/29/2024","15,250","15,740","15,750","15,170","1.82K","-1.93%"
"07/30/2024","14,920","15,260","15,470","14,920","3.78K","-2.16%"
"07/31/2024","15,190","15,060","15,420","15,050","4.84K","1.81%"
"08/01/2024","14,750","15,300","15,300","14,710","2.99K","-2.90%"
"08/02/2024","14,740","14,660","14,900","14,260","3.83K","-0.07%"
"08/05/2024","14,580","14,350","14,670","14,050","4.57K","-1.09%"
"08/06/2024","14,340","14,800","14,910","14,140","3.75K","-1.65%"
"08/07/2024","14,310","14,450","14,630","13,980","3.97K","-0.21%"
"08/08/2024","14,570","14,340","14,680","13,970","2.74K","1.82%"
"08/09/2024","14,170","14,610","14,750","14,080","2.80K","-2.75%"
"08/12/2024","14,830","14,280","14,900","14,270","1.74K","4.66%"
"08/13/2024","14,630","14,890","14,890","14,510","1.89K","-1.35%"
"08/14/2024","14,270","14,690","14,780","14,140","3.77K","-2.46%"
"08/16/2024","14,930","14,510","15,060","14,420","6.14K","4.63%"
"08/19/2024","14,790","14,970","14,970","14,540","3.17K","-0.94%"
"08/20/2024","14,740","14,910","15,240","14,710","2.11K","-0.34%"
"08/21/2024","14,840","14,940","14,940","14,630","1.92K","0.68%"
"08/22/2024","14,740","14,870","15,120","14,670","1.91K","-0.67%"
"08/23/2024","14,700","14,740","14,860","14,520","1.97K","-0.27%"
"08/26/2024","14,520","14,790","14,790","14,410","1.01K","-1.22%"
"08/27/2024","14,650","14,600","14,650","14,310","3.56K","0.90%"
"08/28/2024","14,340","14,510","14,620","14,260","1.41K","-2.12%"
"08/29/2024","14,670","14,300","14,720","14,260","2.92K","2.30%"
"08/30/2024","14,740","14,750","14,770","14,550","2.94K","0.48%"
"09/02/2024","15,290","14,750","15,460","14,430","4.66K","3.73%"
"09/03/2024","15,120","15,200","15,780","15,100","4.49K","-1.11%"
"09/04/2024","14,870","14,930","15,160","14,760","2.66K","-1.65%"
"09/05/2024","14,690","14,870","15,170","14,640","2.14K","-1.21%"
"09/06/2024","14,140","14,670","14,690","14,060","2.64K","-3.74%"
"09/09/2024","14,140","14,140","14,270","14,020","2.39K","0.00%"
"09/10/2024","14,000","14,140","14,190","13,830","1.89K","-0.99%"
"09/11/2024","13,670","14,080","14,130","13,620","3.89K","-2.36%"
"09/12/2024","14,140","13,770","14,330","13,770","2.99K","3.44%"
"09/13/2024","14,480","14,150","14,570","13,940","3.51K","2.40%"
"09/16/2024","14,540","14,500","14,780","14,400","4.08K","0.41%"
"09/17/2024","14,790","14,540","14,910","14,530","3.70K","1.72%"
"09/18/2024","14,590","14,840","14,840","14,410","2.84K","-1.35%"
"09/19/2024","14,850","14,610","15,020","14,590","7.72K","1.78%"
"09/20/2024","14,080","14,850","14,860","14,010","13.32K","-5.19%"
"09/23/2024","14,350","14,100","14,500","13,850","3.87K","1.92%"
"09/24/2024","14,490","14,350","14,590","14,270","3.41K","0.98%"
"09/25/2024","15,010","14,500","15,140","14,410","5.67K","3.59%"
"09/26/2024","15,660","14,600","15,940","14,520","21.36K","4.33%"
"09/27/2024","15,830","15,570","15,880","15,500","4.22K","1.09%"
"09/30/2024","15,790","15,690","15,940","15,510","4.14K","-0.25%"
"10/01/2024","16,050","15,900","16,360","15,700","4.13K","1.65%"
"10/02/2024","16,070","15,950","16,280","15,870","2.43K","0.12%"
"10/03/2024","15,750","16,150","16,150","15,660","3.83K","-1.99%"
"10/04/2024","15,960","15,750","16,070","15,750","3.02K","1.33%"
"10/07/2024","15,920","16,040","16,040","15,740","1.84K","-0.25%"
"10/08/2024","15,700","15,770","15,990","15,500","2.56K","-1.38%"
"10/09/2024","15,820","15,720","15,920","15,430","2.26K","0.76%"
"10/10/2024","15,500","15,630","15,730","15,450","2.47K","-2.02%"
"10/11/2024","15,630","15,600","15,890","15,560","1.44K","0.84%"
"10/14/2024","15,900","15,640","16,040","15,620","5.15K","1.73%"
"10/15/2024","15,950","16,070","16,130","15,890","2.59K","0.31%"
"10/16/2024","16,190","15,950","16,340","15,780","3.12K","1.50%"
"10/17/2024","15,980","16,210","16,330","15,800","3.71K","-1.30%"
"10/18/2024","15,910","15,960","16,180","15,620","3.56K","-0.44%"
"10/21/2024","15,820","15,940","16,000","15,700","1.66K","-0.57%"
"10/22/2024","15,180","15,640","15,770","15,090","5.72K","-4.05%"
"10/23/2024","15,400","15,170","15,530","14,920","6.72K","1.45%"
"10/24/2024","15,500","15,380","15,770","15,320","3.08K","0.65%"
"10/25/2024","15,510","15,500","15,620","15,250","2.99K","0.06%"
"10/28/2024","15,590","15,510","15,770","15,500","2.38K","0.52%"
"10/29/2024","15,620","15,660","15,670","15,420","2.09K","0.19%"
"10/30/2024","15,010","15,620","15,620","14,740","4.27K","-3.91%"
"10/31/2024","14,510","15,000","15,050","14,490","6.17K","-3.33%"
"11/04/2024","14,890","14,710","14,910","14,600","3.28K","2.62%"
"11/05/2024","14,630","14,890","14,890","14,430","2.52K","-1.75%"
"11/06/2024","14,680","14,680","15,040","14,600","2.89K","0.34%"
"11/07/2024","14,950","14,700","15,090","14,600","1.89K","1.84%"
"11/08/2024","14,750","15,000","15,090","14,650","1.90K","-1.34%"
"11/12/2024","14,290","14,760","14,800","14,280","3.45K","-3.12%"
"11/13/2024","14,200","14,300","14,340","13,880","5.58K","-0.63%"
"11/14/2024","14,610","14,220","14,740","14,130","0.73K","2.89%"
"11/15/2024","14,330","14,690","14,720","14,250","3.09K","-1.92%"
"11/18/2024","14,580","14,220","14,670","14,180","2.43K","1.74%"
"11/19/2024","14,000","14,660","14,700","13,810","4.72K","-3.98%"
"11/20/2024","14,720","14,010","14,760","14,010","6.38K","5.14%"
"11/21/2024","14,660","14,740","14,820","14,470","5.15K","-0.41%"
"11/22/2024","15,370","14,620","15,500","14,540","6.19K","4.84%"
"11/25/2024","15,520","15,510","15,880","15,410","5.97K","0.98%"
"11/26/2024","15,500","15,520","15,720","15,350","1.88K","-0.13%"
"11/27/2024","15,550","15,610","15,660","15,310","1.98K","0.32%"
"11/28/2024","15,450","15,550","15,760","15,440","1.04K","-0.64%"
"11/29/2024","15,660","15,540","15,700","15,430","2.69K","1.36%"
"12/02/2024","16,340","15,560","16,490","15,560","6.83K","4.34%"
"12/03/2024","16,170","16,340","16,550","16,050","5.50K","-1.04%"
"12/04/2024","16,430","16,300","16,550","16,080","3.27K","1.61%"
"12/05/2024","16,630","16,440","16,780","16,440","5.95K","1.22%"
"12/06/2024","16,590","16,530","16,800","16,530","5.83K","-0.24%"
"12/09/2024","16,860","16,590","16,980","16,570","6.72K","1.63%"
"12/10/2024","16,820","16,860","16,870","16,530","6.71K","-0.24%"
"12/11/2024","16,910","16,830","17,000","16,560","5.73K","0.54%"
"12/12/2024","16,280","15,940","16,820","15,810","18.75K","-3.73%"
"12/13/2024","16,190","16,270","16,450","16,040","6.03K","-0.55%"
"12/16/2024","16,150","16,250","16,480","16,100","6.30K","-0.25%"
"12/17/2024","15,930","16,150","16,280","15,840","4.88K","-1.36%"
"12/18/2024","16,040","15,930","16,120","15,880","6.25K","0.69%"
"12/19/2024","15,930","15,940","16,050","15,790","3.82K","-0.69%"
"12/20/2024","15,750","15,840","15,910","15,650","15.09K","-1.13%"
"12/23/2024","15,830","15,790","16,070","15,760","2.05K","0.51%"
"12/27/2024","15,830","15,760","15,940","15,710","1.88K","0.00%"
"12/30/2024","15,550","15,850","15,850","15,550","1.60K","-1.77%"
"01/02/2025","15,960","15,700","16,020","15,630","3.20K","2.64%"
"01/03/2025","16,100","16,030","16,190","15,910","2.95K","0.88%"
"01/07/2025","16,170","16,200","16,520","16,120","3.13K","0.43%"
"01/08/2025","15,520","16,300","16,300","15,420","4.35K","-4.02%"
"01/09/2025","15,610","15,520","15,650","15,430","2.41K","0.58%"
"01/10/2025","15,590","15,650","15,810","15,440","2.29K","-0.13%"
"01/13/2025","14,920","15,690","15,720","14,910","3.61K","-4.30%"
"01/14/2025","15,020","14,990","15,230","14,880","2.24K","0.67%"
"01/15/2025","15,300","15,060","15,430","14,930","2.71K","1.86%"
"01/16/2025","15,400","15,460","15,520","15,300","2.12K","0.65%"
"01/17/2025","15,650","15,580","15,750","15,430","3.34K","1.62%"
"01/20/2025","15,780","15,750","15,920","15,550","1.77K","0.83%"
"01/21/2025","15,840","15,810","15,880","15,560","1.92K","0.38%"
"01/22/2025","16,000","15,800","16,060","15,780","3.46K","1.01%"
"01/23/2025","15,920","16,010","16,090","15,730","1.92K","-0.50%"
"01/24/2025","16,180","15,990","16,290","15,990","2.17K","1.63%"
"01/27/2025","16,180","16,050","16,180","15,610","2.65K","0.00%"
"01/28/2025","16,310","16,100","16,420","16,010","1.84K","0.80%"
"01/29/2025","16,200","16,310","16,410","16,110","2.72K","-0.67%"
"01/30/2025","16,350","16,290","16,420","16,130","3.48K","0.93%"
"01/31/2025","16,460","16,340","16,590","16,160","2.74K","0.67%"
"02/03/2025","16,020","15,980","16,190","15,820","3.89K","-2.67%"
"02/04/2025","16,440","16,140","16,440","16,120","2.38K","2.62%"
"02/05/2025","16,400","16,250","16,470","16,210","3.42K","-0.24%"
"02/06/2025","17,300","16,410","17,400","16,360","5.09K","5.49%"
"02/07/2025","17,300","17,250","17,350","16,940","4.04K","0.00%"
"02/10/2025","17,210","17,200","17,430","17,160","1.73K","-0.52%"
"02/11/2025","17,460","17,230","17,530","17,100","3.32K","1.45%"
"02/12/2025","17,600","17,410","17,700","17,330","3.64K","0.80%"
"02/13/2025","17,890","17,600","18,050","17,600","9.22K","1.65%"
"02/14/2025","17,810","17,890","17,930","17,590","4.23K","-0.45%"
"02/17/2025","18,060","17,870","18,390","17,740","3.99K","1.40%"
"02/18/2025","18,250","18,100","18,400","18,040","5.01K","1.05%"
"02/19/2025","18,170","18,230","18,500","17,890","5.34K","-0.44%"
"02/20/2025","18,060","18,170","18,270","17,950","3.31K","-0.61%"
"02/21/2025","18,280","18,060","18,400","18,010","2.24K","1.22%"
"02/24/2025","18,000","18,300","18,300","17,950","2.24K","-1.53%"
"02/25/2025","18,050","17,980","18,240","17,850","4.34K","0.28%"
"02/26/2025","18,400","18,060","18,520","18,060","5.44K","1.94%"
"02/27/2025","18,200","18,400","18,470","18,070","3.17K","-1.09%"
"02/28/2025","18,260","18,110","18,340","17,970","4.12K","0.33%"
"03/03/2025","18,210","18,190","18,300","17,880","4.32K","-0.27%"
"03/04/2025","17,350","18,050","18,050","17,350","7.52K","-4.72%"
"03/05/2025","18,020","17,530","18,090","17,520","4.46K","3.86%"
"03/06/2025","18,500","18,100","18,500","18,000","3.69K","2.66%"
"03/07/2025","18,280","18,440","18,460","17,890","5.15K","-1.19%"
"03/10/2025","18,000","18,350","18,360","17,890","3.48K","-1.53%"
"03/11/2025","17,990","17,980","18,340","17,770","2.73K","-0.06%"
"03/12/2025","17,810","18,100","18,170","17,620","4.00K","-1.00%"
"03/13/2025","17,880","17,800","18,000","17,600","3.35K","0.39%"
"03/14/2025","18,000","17,980","18,120","17,810","4.05K","0.67%"
"03/17/2025","18,230","18,010","18,380","17,910","4.60K","1.28%"
"03/18/2025","18,330","18,300","18,470","18,150","5.31K","0.55%"
"03/19/2025","18,280","18,190","18,350","18,050","4.34K","-0.27%"
"03/20/2025","18,150","18,270","18,300","17,910","6.89K","-0.71%"
"03/21/2025","17,990","18,150","18,210","17,820","11.05K","-0.88%"
"03/24/2025","18,140","18,080","18,180","17,830","3.05K","0.83%"
"03/25/2025","17,980","18,150","18,200","17,910","1.84K","-0.88%"
"03/26/2025","17,940","18,000","18,010","17,740","3.14K","-0.22%"
